/home/pragna/segment_pcd/recorded_pcd/510340000.pcd,-0.210217,0.0250728,0.661762,0.081428,0.0976292,0.0647888,0.0976292
/home/pragna/segment_pcd/recorded_pcd/510340000.pcd,-0.207773,-0.166792,0.759696,0.0833544,0.0889111,0.0626757,0.0889111
/home/pragna/segment_pcd/recorded_pcd/510340000.pcd,0.595124,-0.27773,1.13232,0.0818006,0.0988686,0.0634528,0.0988686
/home/pragna/segment_pcd/recorded_pcd/510340000.pcd,0.489373,-0.0778822,1.03229,0.0907572,0.0957989,0.051566,0.0957989
/home/pragna/segment_pcd/recorded_pcd/510340000.pcd,-0.211139,0.21327,0.566578,0.0859893,0.078954,0.051419,0.0859893
/home/pragna/segment_pcd/recorded_pcd/510340000.pcd,0.595431,-0.47577,1.23878,0.0807568,0.0963629,0.0719914,0.0963629
/home/pragna/segment_pcd/recorded_pcd/510340000.pcd,0.289972,0.221301,0.871249,0.0803978,0.0953496,0.0513257,0.0953496
/home/pragna/segment_pcd/recorded_pcd/510340000.pcd,0.390007,0.221304,0.871247,0.0801921,0.0953893,0.0513458,0.0953893
/home/pragna/segment_pcd/recorded_pcd/510340000.pcd,-0.109972,-0.0778588,1.03228,0.0806488,0.0951631,0.051223,0.0951631
/home/pragna/segment_pcd/recorded_pcd/510340000.pcd,-0.0100079,-0.0778686,1.03228,0.0811273,0.0950877,0.0511836,0.0950877
