/home/pragna/segment_pcd/recorded_pcd/514960000.pcd,-0.210232,0.025129,0.661814,0.0814285,0.0975396,0.0644914,0.0975396
/home/pragna/segment_pcd/recorded_pcd/514960000.pcd,-0.206413,-0.16832,0.760688,0.0831873,0.0877533,0.0624429,0.0877533
/home/pragna/segment_pcd/recorded_pcd/514960000.pcd,0.595121,-0.277729,1.13232,0.0818006,0.0988069,0.0634528,0.0988069
/home/pragna/segment_pcd/recorded_pcd/514960000.pcd,0.489373,-0.0778822,1.03229,0.0907572,0.0957989,0.0515655,0.0957989
/home/pragna/segment_pcd/recorded_pcd/514960000.pcd,-0.211126,0.21323,0.566562,0.0857042,0.078454,0.0515845,0.0857042
/home/pragna/segment_pcd/recorded_pcd/514960000.pcd,-0.209314,-0.077944,1.03232,0.0804452,0.0951481,0.0512159,0.0951481
/home/pragna/segment_pcd/recorded_pcd/514960000.pcd,-0.411293,-0.0778778,1.03229,0.0740414,0.0951262,0.0512035,0.0951262
/home/pragna/segment_pcd/recorded_pcd/514960000.pcd,-0.0100094,0.221303,0.871247,0.0808052,0.0953759,0.051339,0.0953759
/home/pragna/segment_pcd/recorded_pcd/514960000.pcd,-0.109976,0.221297,0.87125,0.0805084,0.0955127,0.0514116,0.0955127
/home/pragna/segment_pcd/recorded_pcd/514960000.pcd,-0.0100079,-0.0778686,1.03228,0.0811273,0.0950877,0.051183,0.0950877
