/home/pragna/segment_pcd/recorded_pcd/510999000.pcd,-0.210223,0.0251362,0.661829,0.0813648,0.0974551,0.0644259,0.0974551
/home/pragna/segment_pcd/recorded_pcd/510999000.pcd,-0.206356,-0.168284,0.760666,0.0832669,0.0875521,0.0625088,0.0875521
/home/pragna/segment_pcd/recorded_pcd/510999000.pcd,0.595121,-0.277728,1.13232,0.0818006,0.0988068,0.0634528,0.0988068
/home/pragna/segment_pcd/recorded_pcd/510999000.pcd,0.489373,-0.0778822,1.03229,0.0907572,0.0957989,0.0515658,0.0957989
/home/pragna/segment_pcd/recorded_pcd/510999000.pcd,-0.211116,0.213213,0.566563,0.0856426,0.0784563,0.0516323,0.0856426
/home/pragna/segment_pcd/recorded_pcd/510999000.pcd,0.289972,0.221301,0.871249,0.0803978,0.0953496,0.0513248,0.0953496
/home/pragna/segment_pcd/recorded_pcd/510999000.pcd,-0.411282,-0.077882,1.03229,0.0742318,0.0951262,0.0512029,0.0951262
/home/pragna/segment_pcd/recorded_pcd/510999000.pcd,-0.0100094,0.221303,0.871247,0.0808052,0.0953758,0.0513388,0.0953758
/home/pragna/segment_pcd/recorded_pcd/510999000.pcd,-0.109976,0.221297,0.871251,0.0805084,0.0955129,0.051412,0.0955129
/home/pragna/segment_pcd/recorded_pcd/510999000.pcd,-0.0100079,-0.0778686,1.03228,0.0811273,0.0950877,0.0511836,0.0950877
