/home/pragna/segment_pcd/recorded_pcd/512340000.pcd,-0.210239,0.0251208,0.661825,0.0814642,0.0974465,0.0645024,0.0974465
/home/pragna/segment_pcd/recorded_pcd/512340000.pcd,-0.206398,-0.168283,0.760697,0.0831412,0.0878453,0.0624072,0.0878453
/home/pragna/segment_pcd/recorded_pcd/512340000.pcd,0.595122,-0.27773,1.13232,0.0818006,0.0988687,0.0634528,0.0988687
/home/pragna/segment_pcd/recorded_pcd/512340000.pcd,0.489373,-0.0778822,1.03229,0.0907572,0.0957989,0.0515655,0.0957989
/home/pragna/segment_pcd/recorded_pcd/512340000.pcd,-0.211127,0.213246,0.566581,0.0857308,0.0788583,0.0515401,0.0857308
/home/pragna/segment_pcd/recorded_pcd/512340000.pcd,0.289972,0.221301,0.871249,0.0803978,0.0953497,0.0513246,0.0953497
/home/pragna/segment_pcd/recorded_pcd/512340000.pcd,-0.411287,-0.0778772,1.03229,0.0740414,0.0951263,0.0512035,0.0951263
/home/pragna/segment_pcd/recorded_pcd/512340000.pcd,-0.0100094,0.221303,0.871247,0.0808052,0.095376,0.0513396,0.095376
/home/pragna/segment_pcd/recorded_pcd/512340000.pcd,-0.109976,0.221297,0.87125,0.0805084,0.0955129,0.0514117,0.0955129
/home/pragna/segment_pcd/recorded_pcd/512340000.pcd,-0.0100079,-0.0778686,1.03228,0.0811273,0.0950877,0.051183,0.0950877
