/home/pragna/segment_pcd/recorded_pcd/511691000.pcd,-0.210213,0.0250833,0.661782,0.08149,0.0975651,0.0646787,0.0975651
/home/pragna/segment_pcd/recorded_pcd/511691000.pcd,-0.207735,-0.166814,0.75969,0.0831983,0.0886114,0.0628109,0.0886114
/home/pragna/segment_pcd/recorded_pcd/511691000.pcd,0.595122,-0.27773,1.13232,0.0818006,0.0988685,0.0634528,0.0988685
/home/pragna/segment_pcd/recorded_pcd/511691000.pcd,0.489373,-0.0778822,1.03229,0.0907571,0.0957989,0.0515661,0.0957989
/home/pragna/segment_pcd/recorded_pcd/511691000.pcd,-0.21113,0.213287,0.566569,0.0858571,0.078811,0.0514986,0.0858571
/home/pragna/segment_pcd/recorded_pcd/511691000.pcd,0.595431,-0.47577,1.23878,0.0807567,0.0963628,0.0719917,0.0963628
/home/pragna/segment_pcd/recorded_pcd/511691000.pcd,0.289972,0.221301,0.871249,0.0803978,0.0953497,0.0513248,0.0953497
/home/pragna/segment_pcd/recorded_pcd/511691000.pcd,0.390007,0.221304,0.871247,0.0801921,0.0953891,0.0513453,0.0953891
/home/pragna/segment_pcd/recorded_pcd/511691000.pcd,-0.109972,-0.0778587,1.03228,0.0806488,0.0951631,0.0512238,0.0951631
/home/pragna/segment_pcd/recorded_pcd/511691000.pcd,-0.0100079,-0.0778686,1.03228,0.0811273,0.0950877,0.0511835,0.0950877
