/home/pragna/segment_pcd/recorded_pcd/513368000.pcd,-0.210226,0.0251337,0.661834,0.0814785,0.0974548,0.0644354,0.0974548
/home/pragna/segment_pcd/recorded_pcd/513368000.pcd,-0.20635,-0.168288,0.760668,0.0830084,0.0875561,0.0625085,0.0875561
/home/pragna/segment_pcd/recorded_pcd/513368000.pcd,0.595121,-0.277729,1.13232,0.0818006,0.0988068,0.0634528,0.0988068
/home/pragna/segment_pcd/recorded_pcd/513368000.pcd,0.489373,-0.0778822,1.03229,0.0907572,0.0957989,0.0515656,0.0957989
/home/pragna/segment_pcd/recorded_pcd/513368000.pcd,-0.211118,0.213216,0.566563,0.0856457,0.0784561,0.0516282,0.0856457
/home/pragna/segment_pcd/recorded_pcd/513368000.pcd,0.289972,0.221301,0.871249,0.0803978,0.0953496,0.0513248,0.0953496
/home/pragna/segment_pcd/recorded_pcd/513368000.pcd,-0.411282,-0.077882,1.03229,0.0742318,0.0951263,0.0512028,0.0951263
/home/pragna/segment_pcd/recorded_pcd/513368000.pcd,-0.0100094,0.221303,0.871247,0.0808052,0.0953759,0.0513389,0.0953759
/home/pragna/segment_pcd/recorded_pcd/513368000.pcd,-0.109976,0.221297,0.871251,0.0805084,0.0955126,0.0514116,0.0955126
/home/pragna/segment_pcd/recorded_pcd/513368000.pcd,-0.0100079,-0.0778686,1.03228,0.0811273,0.0950877,0.0511835,0.0950877
