/home/pragna/segment_pcd/recorded_pcd/513651000.pcd,-0.210216,0.0250932,0.661781,0.0814199,0.0975559,0.0647913,0.0975559
/home/pragna/segment_pcd/recorded_pcd/513651000.pcd,-0.207739,-0.166703,0.759711,0.0833426,0.0885364,0.06265,0.0885364
/home/pragna/segment_pcd/recorded_pcd/513651000.pcd,0.595122,-0.27773,1.13232,0.0818006,0.0988686,0.0634528,0.0988686
/home/pragna/segment_pcd/recorded_pcd/513651000.pcd,0.489373,-0.0778822,1.03229,0.090757,0.0957989,0.051566,0.0957989
/home/pragna/segment_pcd/recorded_pcd/513651000.pcd,-0.211153,0.213268,0.566563,0.085973,0.0789688,0.051451,0.085973
/home/pragna/segment_pcd/recorded_pcd/513651000.pcd,0.595431,-0.47577,1.23878,0.0807569,0.0963628,0.0719914,0.0963628
/home/pragna/segment_pcd/recorded_pcd/513651000.pcd,0.289972,0.221301,0.871249,0.0803978,0.0953496,0.0513254,0.0953496
/home/pragna/segment_pcd/recorded_pcd/513651000.pcd,0.390007,0.221304,0.871247,0.0801921,0.0953893,0.0513445,0.0953893
/home/pragna/segment_pcd/recorded_pcd/513651000.pcd,-0.109972,-0.0778587,1.03228,0.0806488,0.0951631,0.0512233,0.0951631
/home/pragna/segment_pcd/recorded_pcd/513651000.pcd,-0.0100079,-0.0778686,1.03228,0.0811273,0.0950877,0.0511836,0.0950877
