/home/pragna/segment_pcd/recorded_pcd/514613000.pcd,-0.210215,0.0250672,0.661761,0.081425,0.0976013,0.0648598,0.0976013
/home/pragna/segment_pcd/recorded_pcd/514613000.pcd,-0.207737,-0.16678,0.759708,0.0833556,0.0886376,0.0626786,0.0886376
/home/pragna/segment_pcd/recorded_pcd/514613000.pcd,0.595124,-0.27773,1.13232,0.0818006,0.0988684,0.0634528,0.0988684
/home/pragna/segment_pcd/recorded_pcd/514613000.pcd,0.489373,-0.0778822,1.03229,0.0907572,0.0957989,0.051566,0.0957989
/home/pragna/segment_pcd/recorded_pcd/514613000.pcd,-0.21114,0.213269,0.566582,0.0860023,0.0789507,0.0513964,0.0860023
/home/pragna/segment_pcd/recorded_pcd/514613000.pcd,0.595431,-0.47577,1.23878,0.0807568,0.0963627,0.0719913,0.0963627
/home/pragna/segment_pcd/recorded_pcd/514613000.pcd,0.289972,0.221301,0.871249,0.0803978,0.0953497,0.0513246,0.0953497
/home/pragna/segment_pcd/recorded_pcd/514613000.pcd,0.390007,0.221304,0.871247,0.0801922,0.0953893,0.0513462,0.0953893
/home/pragna/segment_pcd/recorded_pcd/514613000.pcd,-0.109972,-0.0778588,1.03228,0.0806489,0.0951631,0.0512229,0.0951631
/home/pragna/segment_pcd/recorded_pcd/514613000.pcd,-0.0100079,-0.0778686,1.03228,0.0811273,0.0950877,0.0511837,0.0950877
